Circle_57_53,Circle_57_54,Circle_57_55,Circle_58_52,Source,Output
214.33936446184288,220.00849403871,144.57646665506772,148.55533475065621,1.5291118287876593,-5.906911078204144e-11
121.8632499087393,195.22957849581522,92.2769384159044,203.22475227096646,0.6294382766945754,-1.7828638499851752e-10
166.14455691104058,174.90901042456198,71.65449272978736,69.24191989249813,1.9319898529610176,-8.34948907997582e-10
206.14832404568372,202.02307871926277,178.10071065154548,146.86481416629883,0.6611301693444559,-5.271844573134278e-11
168.4075466610597,220.212164945084,115.25065572896273,130.47014724149903,0.95600724147151,-5.571527300323172e-11
191.6420667415616,154.85775399712782,124.14520829713872,203.6471299655738,1.0768575863222296,-7.639809792128802e-11
215.95140652050074,79.81063968098715,102.84433986215751,171.77372939488833,0.5487856037435557,-1.076449658906461e-09
152.7101599063756,77.2328094468515,216.8709641524485,183.4499843495088,1.882622847139742,-6.842423291986224e-11
102.44911889828369,178.9003649912567,140.5116465990817,138.91515344199388,0.7172607293732259,-1.311076932264753e-10
77.22856867571777,188.97054325183737,96.3557459166382,100.08598754744148,1.7006213479630012,-4.67626130589446e-10
162.33382881409497,96.45420590974358,66.34280423821795,190.4073680631285,1.8176036376601672,-3.275641732963013e-10
106.59578259366418,201.58386103450133,148.07611437114446,128.68324558840902,0.811427604032267,-1.18938471912628e-10
153.61246317862694,69.84136652356504,152.09313334200925,141.8277732507218,1.8602320070845129,-3.857949168518818e-10
206.3981656069721,91.56903487096207,144.2568081562041,210.88778035976526,1.0499705938637116,-6.203936640032978e-11
66.1228660653906,192.6405126558452,161.0653743369366,157.94972257761998,1.263990074547217,-4.3211197225666034e-10
140.43846111887882,211.26824741030603,195.3188315678395,61.9464220640636,0.5169758801352775,-7.722224292057016e-11
203.20365460350953,215.57508487282618,200.41726367240324,126.768566202335,1.0947898914686307,-7.335561561580691e-11
171.7983871690949,213.37636052441167,52.12821766138585,208.68991281414543,0.6037224316520688,-4.1573610074697155e-10
144.99966175734545,98.74495071183856,56.4668450522329,140.30041468267052,1.8572929517880419,-1.3451123168973336e-11
176.50411472116403,133.03602160177414,103.5517901056208,172.17356988617792,1.4653708183075658,-8.602551918886179e-11
109.17623316392977,104.1928729646746,190.39459919996077,86.18844434923281,0.6281763183230248,-7.962280223984568e-11
159.7497637612732,134.65885931365074,106.49342868764711,224.50220307436564,0.8285302412202931,-2.005547200392276e-10
119.19364825915002,191.85514791886453,72.99573056817336,200.26974197178973,1.3526849029539785,-1.5425159970092898e-10
147.44220026403428,161.32430479609002,113.66928603915025,127.2678825884119,1.8385385313282172,-1.61672179976514e-11
151.2192718665661,200.746597089548,146.6083375048267,170.2231397269114,1.119548034858548,-7.065791802823856e-11
60.63296737886927,215.19827727728202,136.97171671870768,176.31610715155446,1.7901382512270434,-4.888857745809492e-10
128.71479478634575,202.8211243655852,58.71465044921586,125.8798410469492,1.4291419651443367,-5.005204897243811e-10
63.78751913462774,213.4915029907922,121.46945736550133,106.10050780012907,1.0261454837376232,-2.460839859174695e-10
209.4055306419361,79.0419230090077,194.74369337629065,184.60987858973584,1.361951824473937,-9.96647281746e-11
195.83232277979914,208.02434150680318,81.60614064472384,171.5926364651702,0.9361997774187368,-2.0953315703957005e-10
213.98811399334363,155.34501507708973,185.59330525796497,141.2654787960596,0.5046376203563454,-4.038487240877239e-11
120.27021762718134,216.67418621640837,215.9625880547373,133.51585885392302,1.8682447044550632,-1.6175334926816665e-10
153.4807501036086,109.64139048061138,72.51941759202612,66.06894486079685,1.2060756799021983,-4.075395263962313e-11
170.12916050992288,144.0400444392053,208.64005933528733,158.3866694131532,0.9546189194699669,-3.0517915929861243e-11
169.59370419935124,219.60781969346024,60.62253333295979,80.15456952531363,0.5892525147408256,-3.0253542137320873e-10
156.9764924838293,143.80076748145143,133.53030498878718,157.94367427164138,1.8199429188447789,-3.464546509821996e-11
86.04321021295647,191.49310176695766,149.36583045802587,184.02207341549743,0.5864759987358372,-2.5033265713636406e-10
187.37589895163578,168.90471515682475,69.47578181153189,219.20137933657963,0.9757071049442183,-1.8430148411322604e-10
53.793065031254606,82.9758573776749,83.24361195575172,50.307229288270264,1.6666913118136621,-2.3688091542796397e-10
189.47051789486707,182.2261384779482,121.75166949730459,211.58304392466022,0.9909528668217966,-1.2608683691416326e-10
222.15174425531285,214.31546872816236,184.75316928726008,168.2870751255813,0.7753106001504242,-6.117023348815643e-11
105.1953771676354,194.07357934880793,152.40028785480627,111.0307454210006,0.9992598570862241,-1.0935038822878255e-10
